Index,ID,Name,Type
4353,MG_015_MONOMER,"multidrug ABC transporter, ATP-binding/permease protein",damaged
4354,MG_018_MONOMER,SNF2 family helicase putative,damaged
4355,MG_019_MONOMER,chaperone protein DnaJ,damaged
4356,MG_020_MONOMER,proline iminopeptidase,damaged
4357,MG_021_MONOMER,methionyl-tRNA synthetase,damaged
4358,MG_022_MONOMER,"DNA-directed RNA polymerase, delta subunit",damaged
4359,MG_023_MONOMER,"fructose-1,6-bisphosphate aldolase, class II",damaged
4360,MG_024_MONOMER,GTP-binding protein YchF,damaged
4361,MG_025_MONOMER,Beta-glycosyl transferase,damaged
4362,MG_026_MONOMER,translation elongation factor P,damaged
4363,MG_027_MONOMER,transcription termination/antitermination protein NusB,damaged
4364,MG_028_MONOMER,,damaged
4365,MG_029_MONOMER,DJ-1/PfpI family protein,damaged
4366,MG_030_MONOMER,uracil phosphoribosyltransferase,damaged
4367,MG_031_MONOMER,"DNA polymerase III, alpha subunit, Gram-positive type",damaged
4368,MG_032_MONOMER,,damaged
4369,MG_033_MONOMER,glycerol uptake facilitator,damaged
4370,MG_034_MONOMER,thymidine kinase,damaged
4371,MG_035_MONOMER,histidyl-tRNA synthetase,damaged
4372,MG_036_MONOMER,aspartyl-tRNA synthetase,damaged
4373,MG_037_MONOMER,nicotinate phosphoribosyltransferase,damaged
4374,MG_038_MONOMER,glycerol kinase,damaged
4375,MG_039_MONOMER,"FAD-dependent glycerol-3-phosphate dehydrogenase, putative",damaged
4376,MG_040_MONOMER,"Monosaccharide (riboside/galactoside) ABC transporter, substrate binding protein",damaged
4377,MG_041_MONOMER,"PTS system, HPr",damaged
4378,MG_042_MONOMER,"spermidine/putrescine (polyamine) ABC transporter, ATP-binding protein, putative",damaged
4379,MG_043_MONOMER,"spermidine/putrescine (polyamine) ABC transporter, permease protein, putative",damaged
4380,MG_044_MONOMER,"spermidine/putrescine (polyamine) ABC transporter, permease protein, putative",damaged
4381,MG_045_MONOMER,"spermidine/putrescine (polyamine) ABC transporter, spermidine/putrescine binding protein, putative",damaged
4382,MG_046_MONOMER,metalloendopeptidase,damaged
4383,MG_047_MONOMER,S-adenosylmethionine synthetase,damaged
4384,MG_048_MONOMER,signal recognition particle protein,damaged
4385,MG_049_MONOMER,purine nucleoside phosphorylase,damaged
4386,MG_050_MONOMER,deoxyribose-phosphate aldolase,damaged
4387,MG_051_MONOMER,pyrimidine-nucleoside phosphorylase,damaged
4388,MG_052_MONOMER,cytidine deaminase,damaged
4389,MG_053_MONOMER,"phosphoglucomutase/phosphomannomutase, putative",damaged
4390,MG_054_MONOMER,"transcription antitermination protein NusG, putative",damaged
4391,MG_055_MONOMER,"preprotein translocase, SecE subunit",damaged
4392,MG_473_MONOMER,ribosomal protein L33 type 2,damaged
4393,MG_474_MONOMER,,damaged
4394,MG_056_MONOMER,tetrapyrrole (corrin/porphyrin) methylase protein,damaged
4395,MG_057_MONOMER,small primase-like protein,damaged
4396,MG_058_MONOMER,ribose-phosphate pyrophosphokinase,damaged
4397,MG_059_MONOMER,SsrA-binding protein,damaged
4398,MG_060_MONOMER,glycosyl transferase,damaged
4399,MG_061_MONOMER,Mycoplasma MFS transporter,damaged
4400,MG_062_MONOMER,"PTS system, fructose-specific IIABC component",damaged
4401,MG_063_MONOMER,"1-phosphofructokinase, putative",damaged
4402,MG_064_MONOMER,"ABC transporter, permease protein, putative",damaged
4403,MG_065_MONOMER,"ABC transporter, ATP-binding protein",damaged
4404,MG_066_MONOMER,transketolase,damaged
4405,MG_067_MONOMER,"lipoprotein, putative",damaged
4406,MG_068_MONOMER,"lipoprotein, putative",damaged
4407,MG_069_MONOMER,"PTS system, glucose-specific IIABC component",damaged
4408,MG_070_MONOMER,ribosomal protein S2,damaged
4409,MG_071_MONOMER,"ATPase, P-type (transporting), HAD superfamily, subfamily IC",damaged
4410,MG_072_MONOMER,"preprotein translocase, SecA subunit",damaged
4411,MG_073_MONOMER,"excinuclease ABC, B subunit",damaged
4412,MG_074_MONOMER,,damaged
4413,MG_075_MONOMER,116 kDa surface antigen,damaged
4414,MG_076_MONOMER,,damaged
4415,MG_077_MONOMER,"oligopeptide ABC transporter, permease protein",damaged
4416,MG_078_MONOMER,"oligopeptide ABC transporter, permease protein",damaged
4417,MG_079_MONOMER,"oligopeptide ABC transporter, ATP-binding protein",damaged
4418,MG_080_MONOMER,"oligopeptide ABC transporter, ATP-binding protein",damaged
4419,MG_081_MONOMER,ribosomal protein L11,damaged
4420,MG_082_MONOMER,ribosomal protein L1,damaged
4421,MG_083_MONOMER,peptidyl-tRNA hydrolase,damaged
4422,MG_084_MONOMER,tRNA(Ile)-lysidine synthetase,damaged
4423,MG_085_MONOMER,HPr(Ser) kinase/phosphatase,damaged
4424,MG_086_MONOMER,prolipoprotein diacylglyceryl transferase,damaged
4425,MG_087_MONOMER,ribosomal protein S12,damaged
4426,MG_088_MONOMER,ribosomal protein S7,damaged
4427,MG_089_MONOMER,translation elongation factor G,damaged
4428,MG_090_MONOMER,ribosomal protein S6,damaged
4429,MG_091_MONOMER,single-strand binding protein family,damaged
4430,MG_092_MONOMER,ribosomal protein S18,damaged
4431,MG_093_MONOMER,ribosomal protein L9,damaged
4432,MG_094_MONOMER,replicative DNA helicase,damaged
4433,MG_095_MONOMER,"lipoprotein, putative",damaged
4434,MG_096_MONOMER,,damaged
4435,MG_097_MONOMER,"uracil-DNA glycosylase, putative",damaged
4436,MG_098_MONOMER,"glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase, C subunit",damaged
4437,MG_099_MONOMER,"glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase, A subunit",damaged
4438,MG_100_MONOMER,"glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase, B subunit",damaged
4439,MG_101_MONOMER,Uncharacterized HTH-type transcriptional regulator,damaged
4440,MG_102_MONOMER,thioredoxin-disulfide reductase,damaged
4441,MG_103_MONOMER,,damaged
4442,MG_476_MONOMER,"preprotein translocase, SecG subunit",damaged
4443,MG_104_MONOMER,ribonuclease R,damaged
4444,MG_105_MONOMER,putative DNA integrity scanning protein,damaged
4445,MG_106_MONOMER,peptide deformylase,damaged
4446,MG_107_MONOMER,guanylate kinase,damaged
4447,MG_108_MONOMER,"Ser/Thr protein phosphatase 2C, putative",damaged
4448,MG_109_MONOMER,"serine/threonine protein kinase, putative",damaged
4449,MG_110_MONOMER,ribosome small subunit-dependent GTPase A,damaged
4450,MG_111_MONOMER,glucose-6-phosphate isomerase,damaged
4451,MG_112_MONOMER,ribulose-phosphate 3-epimerase,damaged
4452,MG_113_MONOMER,asparaginyl-tRNA synthetase,damaged
4453,MG_114_MONOMER,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,damaged
4454,MG_115_MONOMER,competence/damage-inducible protein CinA domain protein,damaged
4455,MG_116_MONOMER,,damaged
4456,MG_117_MONOMER,,damaged
4457,MG_118_MONOMER,UDP-glucose 4-epimerase,damaged
4458,MG_119_MONOMER,"Monosaccharide (riboside/galactoside) ABC transporter, ATP-binding protein",damaged
4459,MG_120_MONOMER,"Monosaccharide (riboside/galactoside) ABC transporter, permease protein",damaged
4460,MG_121_MONOMER,"Monosaccharide (riboside/galactoside) ABC transporter, permease protein",damaged
4461,MG_122_MONOMER,DNA topoisomerase I,damaged
4462,MG_123_MONOMER,arginine deaminasse,damaged
4463,MG_124_MONOMER,thioredoxin,damaged
4464,MG_125_MONOMER,"Cof-like hydrolase, putative",damaged
4465,MG_126_MONOMER,tryptophanyl-tRNA synthetase,damaged
4466,MG_127_MONOMER,Spx subfamily protein,damaged
4467,MG_128_MONOMER,"inorganic polyphosphate/ATP-NAD kinase, probable",damaged
4468,MG_129_MONOMER,Putative phosphotransferase enzyme glucose-specific IIB component,damaged
4469,MG_130_MONOMER,,damaged
4470,MG_131_MONOMER,hypothetical protein,damaged
4471,MG_132_MONOMER,purine nucleoside phosphoramidase,damaged
4472,MG_133_MONOMER,"membrane protein, putative",damaged
4473,MG_134_MONOMER,,damaged
4474,MG_135_MONOMER,"membrane protein, putative",damaged
4475,MG_136_MONOMER,lysyl-tRNA synthetase,damaged
4476,MG_137_MONOMER,UDP-galactopyranose mutase,damaged
4477,MG_138_MONOMER,Translation elongation factor 4,damaged
4478,MG_139_MONOMER,ribonuclease J,damaged
4479,MG_140_MONOMER,putative ATP-dependent helicase,damaged
4480,MG_141_MONOMER,transcription termination factor NusA,damaged
4481,MG_477_MONOMER,,damaged
4482,MG_142_MONOMER,translation initiation factor IF-2,damaged
4483,MG_143_MONOMER,ribosome-binding factor A,damaged
4484,MG_144_MONOMER,,damaged
4485,MG_145_MONOMER,riboflavin biosynthesis protein RibF,damaged
4486,MG_146_MONOMER,UPF0053 protein,damaged
4487,MG_147_MONOMER,"membrane protein, putative",damaged
4488,MG_148_MONOMER,,damaged
4489,MG_149_MONOMER,"lipoprotein, putative",damaged
4490,MG_478_MONOMER,,damaged
4491,MG_150_MONOMER,ribosomal protein S10,damaged
4492,MG_151_MONOMER,ribosomal protein L3,damaged
4493,MG_152_MONOMER,ribosomal protein L4/L1 family,damaged
4494,MG_153_MONOMER,ribosomal protein L23,damaged
4495,MG_154_MONOMER,ribosomal protein L2,damaged
4496,MG_155_MONOMER,ribosomal protein S19,damaged
4497,MG_156_MONOMER,ribosomal protein L22,damaged
4498,MG_157_MONOMER,ribosomal protein S3,damaged
4499,MG_158_MONOMER,ribosomal protein L16,damaged
4500,MG_159_MONOMER,ribosomal protein L29,damaged
4501,MG_160_MONOMER,ribosomal protein S17,damaged
4502,MG_161_MONOMER,ribosomal protein L14,damaged
4503,MG_162_MONOMER,ribosomal protein L24,damaged
4504,MG_163_MONOMER,ribosomal protein L5,damaged
4505,MG_164_MONOMER,ribosomal protein S14,damaged
4506,MG_165_MONOMER,ribosomal protein S8,damaged
4507,MG_166_MONOMER,ribosomal protein L6,damaged
4508,MG_167_MONOMER,ribosomal protein L18,damaged
4509,MG_168_MONOMER,ribosomal protein S5,damaged
4510,MG_169_MONOMER,ribosomal protein L15,damaged
4511,MG_170_MONOMER,"preprotein translocase, SecY subunit",damaged
4512,MG_171_MONOMER,adenylate kinase,damaged
4513,MG_172_MONOMER,"methionine aminopeptidase, type I",damaged
4514,MG_173_MONOMER,translation initiation factor IF-1,damaged
4515,MG_174_MONOMER,ribosomal protein L36,damaged
4516,MG_175_MONOMER,ribosomal protein S13,damaged
4517,MG_176_MONOMER,,damaged
4518,MG_177_MONOMER,"DNA-directed RNA polymerase, alpha subunit",damaged
4519,MG_178_MONOMER,ribosomal protein L17,damaged
4520,MG_179_MONOMER,"metal ion (cobalt) ABC transporter, ATP-binding protein, putative",damaged
4521,MG_180_MONOMER,"metal ion (cobalt) ABC transporter, ATP-binding protein, putative",damaged
4522,MG_181_MONOMER,"metal ion (cobalt) ABC transporter, permease protein",damaged
4523,MG_182_MONOMER,tRNA pseudouridine synthase A,damaged
4524,MG_183_MONOMER,oligoendopeptidase F,damaged
4525,MG_184_MONOMER,adenine-specific DNA modification methylase,damaged
4526,MG_185_MONOMER,"lipoprotein, putative",damaged
4527,MG_186_MONOMER,"Oligosaccharide or polyol ABC transporter, substrate binding protein",damaged
4528,MG_187_MONOMER,"Oligosaccharide or polyol ABC transporter, ATP-binding protein",damaged
4529,MG_188_MONOMER,"Oligosaccharide or polyol ABC transporter, permease protein",damaged
4530,MG_189_MONOMER,"Oligosaccharide or polyol ABC transporter, permease protein",damaged
4531,MG_190_MONOMER,phosphoesterase,damaged
4532,MG_191_MONOMER,MgPa adhesin,damaged
4533,MG_192_MONOMER,P110 protein,damaged
4534,MG_194_MONOMER,"phenylalanyl-tRNA synthetase, alpha subunit",damaged
4535,MG_195_MONOMER,"phenylalanyl-tRNA synthetase, beta subunit",damaged
4536,MG_196_MONOMER,translation initiation factor IF-3,damaged
4537,MG_197_MONOMER,ribosomal protein L35,damaged
4538,MG_198_MONOMER,ribosomal protein L20,damaged
4539,MG_199_MONOMER,"ribonuclease HIII, putative, frameshift",damaged
4540,MG_200_MONOMER,DnaJ domain protein,damaged
4541,MG_201_MONOMER,co-chaperone GrpE,damaged
4542,MG_202_MONOMER,,damaged
4543,MG_203_MONOMER,"DNA topoisomerase IV, B subunit",damaged
4544,MG_204_MONOMER,"DNA topoisomerase IV, A subunit",damaged
4545,MG_205_MONOMER,"heat-inducible transcription repressor HrcA, putative",damaged
4546,MG_206_MONOMER,"excinuclease ABC, C subunit",damaged
4547,MG_207_MONOMER,Ser/Thr protein phosphatase 2A,damaged
4548,MG_208_MONOMER,glycoprotease,damaged
4549,MG_209_MONOMER,"23S rRNA pseudouridine synthase; U955, U2504, U2580",damaged
4550,MG_210_MONOMER,"prolipoprotein signal peptidase, signal peptidase II",damaged
4551,MG_480_MONOMER,,damaged
4552,MG_481_MONOMER,30S ribosomal protein S21,damaged
4553,MG_211_MONOMER,,damaged
4554,MG_482_MONOMER,holo-(acyl-carrier-protein) synthase,damaged
4555,MG_212_MONOMER,"1-acyl-sn-glycerol-3-phosphate acyltransferase, putative",damaged
4556,MG_213_MONOMER,segregation and condensation protein A,damaged
4557,MG_214_MONOMER,segregation and condensation protein B,damaged
4558,MG_215_MONOMER,6-phosphofructokinase,damaged
4559,MG_216_MONOMER,pyruvate kinase,damaged
4560,MG_217_MONOMER,P65 adhesin,damaged
4561,MG_218_MONOMER,high molecular weight cytadherence accessory protein 2,damaged
4562,MG_491_MONOMER,,damaged
4563,MG_219_MONOMER,,damaged
4564,MG_220_MONOMER,,damaged
4565,MG_221_MONOMER,mraZ protein,damaged
4566,MG_222_MONOMER,S-adenosyl-methyltransferase MraW,damaged
4567,MG_223_MONOMER,,damaged
4568,MG_224_MONOMER,cell division protein FtsZ,damaged
4569,MG_225_MONOMER,amino acid-polyamine-organocation (APC) permease,damaged
4570,MG_226_MONOMER,amino acid-polyamine-organocation (APC) permease,damaged
4571,MG_227_MONOMER,thymidylate synthase,damaged
4572,MG_228_MONOMER,dihydrofolate reductase,damaged
4573,MG_229_MONOMER,"ribonucleoside-diphosphate reductase, beta chain",damaged
4574,MG_230_MONOMER,ribonucleotide reductase stimulatory protein,damaged
4575,MG_231_MONOMER,"ribonucleoside-diphosphate reductase, alpha chain",damaged
4576,MG_232_MONOMER,ribosomal protein L21,damaged
4577,MG_233_MONOMER,,damaged
4578,MG_234_MONOMER,ribosomal protein L27,damaged
4579,MG_235_MONOMER,apurinic endonuclease,damaged
4580,MG_236_MONOMER,ferric uptake repressor,damaged
4581,MG_237_MONOMER,,damaged
4582,MG_238_MONOMER,trigger factor,damaged
4583,MG_239_MONOMER,ATP-dependent protease La,damaged
4584,MG_240_MONOMER,nicotinamide-nucleotide adenylyltransferase/conserved hypothetical protein,damaged
4585,MG_241_MONOMER,,damaged
4586,MG_242_MONOMER,,damaged
4587,MG_243_MONOMER,"conserved hypothetical protein, authentic frameshift",damaged
4588,MG_244_MONOMER,3-5' helicase,damaged
4589,MG_245_MONOMER,"5-formyltetrahydrofolate cyclo-ligase, putative",damaged
4590,MG_246_MONOMER,Ser/Thr protein phosphatase 2A,damaged
4591,MG_247_MONOMER,"membrane protein, putative",damaged
4592,MG_248_MONOMER,,damaged
4593,MG_249_MONOMER,RNA polymerase sigma factor RpoD,damaged
4594,MG_250_MONOMER,DNA primase,damaged
4595,MG_251_MONOMER,glycyl-tRNA synthetase,damaged
4596,MG_252_MONOMER,23S rRNA methyltransferase; G2251,damaged
4597,MG_253_MONOMER,cysteinyl-tRNA synthetase,damaged
4598,MG_254_MONOMER,"DNA ligase, NAD-dependent",damaged
4599,MG_255_MONOMER,,damaged
4600,MG_494_MONOMER,,damaged
4601,MG_256_MONOMER,,damaged
4602,MG_257_MONOMER,ribosomal protein L31,damaged
4603,MG_258_MONOMER,peptide chain release factor 1,damaged
4604,MG_259_MONOMER,modification methylase,damaged
4605,MG_260_MONOMER,"lipoprotein, putative",damaged
4606,MG_261_MONOMER,"DNA polymerase III, alpha subunit",damaged
4607,MG_262_MONOMER,"polI-like 5'-3' exonuclease, putative",damaged
4608,MG_498_MONOMER,formamidopyrimidine-DNA glycosylase,damaged
4609,MG_263_MONOMER,Cof-like hydrolase,damaged
4610,MG_264_MONOMER,dephospho-CoA kinase,damaged
4611,MG_265_MONOMER,sugar phosphatase,damaged
4612,MG_266_MONOMER,leucyl-tRNA synthetase,damaged
4613,MG_267_MONOMER,,damaged
4614,MG_268_MONOMER,,damaged
4615,MG_269_MONOMER,,damaged
4616,MG_270_MONOMER,"lipoyltransferase/lipoate-protein ligase, putative",damaged
4617,MG_271_MONOMER,dihydrolipoamide dehydrogenase,damaged
4618,MG_272_MONOMER,dihydrolipoamide acetyltransferase,damaged
4619,MG_273_MONOMER,"pyruvate dehydrogenase component E1, beta subunit",damaged
4620,MG_274_MONOMER,"pyruvate dehydrogenase component E1, alpha subunit",damaged
4621,MG_275_MONOMER,NADH oxidase,damaged
4622,MG_276_MONOMER,adenine phosphoribosyltransferase,damaged
4623,MG_277_MONOMER,Protein-export membrane protein secDF,damaged
4624,MG_278_MONOMER,GTP diphosphokinase,damaged
4625,MG_279_MONOMER,,damaged
4626,MG_280_MONOMER,sensory rhodopsin II transducer motif,damaged
4627,MG_281_MONOMER,,damaged
4628,MG_282_MONOMER,transcription elongation factor GreA,damaged
4629,MG_283_MONOMER,prolyl-tRNA synthetase,damaged
4630,MG_284_MONOMER,,damaged
4631,MG_285_MONOMER,,damaged
4632,MG_286_MONOMER,,damaged
4633,MG_287_MONOMER,acyl carrier protein,damaged
4634,MG_288_MONOMER,protein L,damaged
4635,MG_289_MONOMER,"phosphonate ABC transporter, substrate binding protein (P37), putative",damaged
4636,MG_290_MONOMER,"phosphonate ABC transporter, ATP-binding protein, putative",damaged
4637,MG_291_MONOMER,"phosphonate ABC transporter, permease protein (P69), putative",damaged
4638,MG_505_MONOMER,putative holliday junction resolvase,damaged
4639,MG_292_MONOMER,alanyl-tRNA synthetase,damaged
4640,MG_293_MONOMER,glycerophosphoryl diester phosphodiesterase,damaged
4641,MG_294_MONOMER,major facilitator superfamily (MFS) protein,damaged
4642,MG_295_MONOMER,tRNA U34 sulfurtransferase,damaged
4643,MG_296_MONOMER,,damaged
4644,MG_297_MONOMER,signal recognition particle receptor,damaged
4645,MG_298_MONOMER,chromosome segregation protein SMC,damaged
4646,MG_299_MONOMER,phosphate acetyltransferase,damaged
4647,MG_300_MONOMER,phosphoglycerate kinase,damaged
4648,MG_301_MONOMER,"glyceraldehyde-3-phosphate dehydrogenase, type I",damaged
4649,MG_302_MONOMER,"metal ion (cobalt) ABC transporter, permease protein, putative",damaged
4650,MG_303_MONOMER,"metal ion (cobalt) ABC transporter, ATP-binding protein, putative",damaged
4651,MG_304_MONOMER,"metal ion (cobalt) ABC transporter, ATP-binding protein, putative",damaged
4652,MG_305_MONOMER,chaperone,damaged
4653,MG_306_MONOMER,"membrane protein, putative",damaged
4654,MG_307_MONOMER,"lipoprotein, putative",damaged
4655,MG_308_MONOMER,ATP-dependent RNA helicase,damaged
4656,MG_309_MONOMER,"lipoprotein, putative",damaged
4657,MG_310_MONOMER,"hydrolase, Putative esterase/lipase 1",damaged
4658,MG_311_MONOMER,ribosomal protein S4,damaged
4659,MG_312_MONOMER,high molecular weight cytadherence accessory protein 1,damaged
4660,MG_313_MONOMER,"membrane protein, putative",damaged
4661,MG_314_MONOMER,,damaged
4662,MG_315_MONOMER,"DNA polymerase III, delta subunit, putative",damaged
4663,MG_316_MONOMER,DNA internalization-related competence protein ComEC/Rec2,damaged
4664,MG_317_MONOMER,high molecular weight cytadherence accessory protein 3,damaged
4665,MG_318_MONOMER,P32 adhesin,damaged
4666,MG_319_MONOMER,,damaged
4667,MG_320_MONOMER,"membrane protein, putative",damaged
4668,MG_321_MONOMER,"oligopeptide ABC transporter, substrate binding protein",damaged
4669,MG_322_MONOMER,potassium uptake protein,damaged
4670,MG_323_MONOMER,potassium uptake protein,damaged
4671,MG_515_MONOMER,,damaged
4672,MG_324_MONOMER,aminopeptidase,damaged
4673,MG_325_MONOMER,ribosomal protein L33,damaged
4674,MG_326_MONOMER,degV family protein,damaged
4675,MG_327_MONOMER,"hydrolase, Putative esterase/lipase 2",damaged
4676,MG_328_MONOMER,coiled coil putative structural protein involved in cytoskeleton,damaged
4677,MG_329_MONOMER,GTP-binding protein engA,damaged
4678,MG_330_MONOMER,cytidylate kinase,damaged
4679,MG_331_MONOMER,,damaged
4680,MG_332_MONOMER,,damaged
4681,MG_333_MONOMER,"FMN-dependent NADH-azoreductase, putative",damaged
4682,MG_334_MONOMER,valyl-tRNA synthetase,damaged
4683,MG_335_MONOMER,"GTP-binding protein engB, putative",damaged
4684,MG_516_MONOMER,,damaged
4685,MG_517_MONOMER,"glycosyl transferase, group 2 family protein",damaged
4686,MG_336_MONOMER,cysteine desulfurase,damaged
